id,address,name,latitude,longitude,googleMapsUri,websiteUri,type,district
ChIJS4LyZkFSzpQRj4JawHVEsbY,"Estrada do M'Boi Mirim, 4757 - Jardim Angela, São Paulo",Petrobras,-23.687649,-46.7716184,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce524166f2824b:0xb6b14475c05a828f!10e5,https://www.postospetrobras.com.br/buscar-postos,gas_station,Jardim Ângela São Paulo
ChIJK4NEBIFNzpQRcwOPIKpG58I,"Estrada do M'Boi Mirim, 8691 - Santo Amaro, São Paulo",Gentil Venancio de Miranda & Cia,-23.7182313,-46.7842181,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce4d810444832b:0xc2e746aa208f0373!10e5,,gas_station,Jardim Ângela São Paulo
ChIJbWqc5EZSzpQRGec6kRJWnww,"Estrada do M'Boi Mirim, 3214 - Vila Remo, São Paulo",Auto Posto Vila Remo,-23.6775535,-46.7621228,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5246e49c6a6d:0xc9f5612913ae719!10e5,https://petrobras.com.br/,gas_station,Jardim Ângela São Paulo
ChIJVabr2kdTzpQRFBP3RkFgbtA,"Estrada do M'Boi Mirim, 7033 - Parque do Lago, São Paulo",AUTO POSTO M5,-23.7034124,-46.7835966,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5347daeba655:0xd06e604146f71314!10e5,https://portal.ipiranga/,gas_station,Jardim Ângela São Paulo
ChIJixZQj5BRzpQRvuQWqUMP_xk,"Estrada do M'Boi Mirim, 237 - Jardim das Flores, São Paulo",Posto Petrobras,-23.6695299,-46.7353691,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce51908f50168b:0x19ff0f43a916e4be!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,Jardim Ângela São Paulo
ChIJywUxg2RSzpQRRivKusMEdIY,"R. Peloponeso, 20 - Parque Bologne, São Paulo",Posto Ipiranga,-23.7033315,-46.783563,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5264833105cb:0x867404c3baca2b46!10e5,https://portal.ipiranga/,gas_station,Jardim Ângela São Paulo
ChIJuapH9yv0zpQRrOzLJfq0Dxo,"Av. Antonelo da Messina, 516 - Jaçanã, São Paulo",Ipiranga,-23.4519888,-46.58860809999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef42bf747aab9:0x1a0fb4fa25cbecac!10e5,,gas_station,Jaçanã São Paulo
ChIJM4aKDdD1zpQRwLi5woH1-TY,"R. Emília Machado de Figueiredo, 174 - Jaçanã, São Paulo",Shell,-23.4642329,-46.5834712,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5d00d8a8633:0x36f9f581c2b9b8c0!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1015098,gas_station,Jaçanã São Paulo
ChIJU5Jlnsj1zpQRnTL0UbDrHSA,"R. Abílio Pedro Ramos, 352 - Jaçanã, São Paulo",Posto de Serviço Ju,-23.4617519,-46.5774108,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5c89e659253:0x201debb051f4329d!10e5,,gas_station,Jaçanã São Paulo
ChIJSS55LLj1zpQR8w21KU7NZ6U,"R. Lopes da Costa, 1091 - Jaçanã, São Paulo",Auto Posto X 5,-23.4603482,-46.5718555,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5b82c792e49:0xa567cd4e29b50df3!10e5,,gas_station,Jaçanã São Paulo
ChIJB_RZtZD1zpQRZ2Zgwr4HbJs,"Rod. Fernão Dias, s/n - Km 87 - Parque Edu Chaves, São Paulo",Posto Petrobras,-23.471543,-46.565741,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef590b559f407:0x9b6c07bec2606667!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,Jaçanã São Paulo
ChIJL5ootOX1zpQRvsZ3eFiv-os,"Av. Júlio Buono, 2526 - Vila Gustavo, São Paulo",Posto Ipiranga,-23.4803576,-46.5858195,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5e5b4289a2f:0x8bfaaf587877c6be!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023125,gas_station,Jaçanã São Paulo
ChIJ3T0ZpcT1zpQRvKDPMcfD9e8,"Av. Luís Stamatis, 99 - Vila Constança, São Paulo",Posto Ipiranga,-23.4674564,-46.5842671,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5c4a5193ddd:0xeff5c3c731cfa0bc!10e5,https://portal.ipiranga/,gas_station,Jaçanã São Paulo
ChIJsdfWfMD1zpQR7YzAquu7cBg,"R. Gen. Jerônimo Furtado, 10 - Jaçanã, São Paulo",Auto Posto Cento e Cinquenta,-23.4683113,-46.5745154,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5c07cd6d7b1:0x1870bbebaac08ced!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1034233,gas_station,Jaçanã São Paulo
ChIJJfFeUNn1zpQRqe97_BdXzGc,"Av. Luís Stamatis, 220 - Jaçanã 3, São Paulo",Posto Ipiranga,-23.4679974,-46.58213060000001,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5d9505ef125:0x67cc5717fc7befa9!10e5,https://portal.ipiranga/,gas_station,Jaçanã São Paulo
ChIJS7Ty1d31zpQRah_9P2kAYns,"Av. Guapira, 1792-A - Tucuruvi, São Paulo",Posto Petrobras,-23.4733484,-46.5888457,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5ddd5f2b44b:0x7b6200693ffd1f6a!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,Jaçanã São Paulo
ChIJtXoAyZ1fzpQRNX5D5OjhMjI,"Av. João Simão de Castro, 640 - Vila Sabrina, São Paulo",Posto Shell,-23.4897219,-46.5648723,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5f9dc9007ab5:0x3232e1e8e4437e35!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-430951,gas_station,Jaçanã São Paulo
ChIJf9jmRcD1zpQRx2rtWswYEqc,"AV LUIZ STAMATIS,NR 1039, São Paulo",Auto Posto Brazão,-23.469197,-46.575018,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5c045e6d87f:0xa71218cc5aed6ac7!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-880620,gas_station,Jaçanã São Paulo
ChIJHaq4SKH1zpQRGinj7tffj0E,"Av. Guapira, 1261 - Jaçanã, São Paulo",Posto Boxter,-23.474927,-46.5927733,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5a148b8aa1d:0x418fdfd7eee3291a!10e5,http://www.boxter.com.br/,gas_station,Jaçanã São Paulo
ChIJv1QioBj1zpQR7t-uw266GtQ,"R. Lopes da Costa, 1091 - Jaçanã, São Paulo",Posto Ipiranga,-23.4603482,-46.5718555,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef518a02254bf:0xd41aba6ec3aedfee!10e5,https://portal.ipiranga/,gas_station,Jaçanã São Paulo
ChIJny807Hn2zpQRl7pRVgVaBCE,"Av. Mazzei, 1670 - Vila Nova Mazzei, São Paulo",Shell - Posto de Serviço Vila Mazzei LTDA,-23.4678484,-46.5971508,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef679ec342f9f:0x21045a055651ba97!10e5,https://www.shell.com.br/,gas_station,Jaçanã São Paulo
ChIJbwiAAnn1zpQRS94J6AAHBvE,"R. Benjamin Pereira, 838 - Jaçanã, São Paulo",Posto Boxter,-23.467124,-46.5855886,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5790280086f:0xf1060700e809de4b!10e5,https://www.boxter.com.br/,gas_station,Jaçanã São Paulo
ChIJgbLbN9v1zpQRHxKUgergG8A,"Av. Luís Stamatis, 99 - Vila Constança, São Paulo",Jet Oil - Posto Jacana,-23.4673084,-46.5842572,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef5db37dbb281:0xc01be0ea8194121f!10e5,http://www.ipiranga.com.br/,gas_station,Jaçanã São Paulo
ChIJzy7CiTb1zpQRa94eEo5D7wg,"Av. Luís Stamatis, 99 - Jaçanã, São Paulo",Jet Oil - Serviços Automotivos | Ipiranga,-23.46757,-46.58434,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef53689c22ecf:0x8ef438e121ede6b!10e5,https://portal.ipiranga/,gas_station,Jaçanã São Paulo
ChIJwXoJRihkzpQR5mokSaccr-o,"R. Virgínia Ferni, 200 - Conj. Res. José Bonifácio, São Paulo",Posto Ipiranga,-23.5478456,-46.43866329999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce642846097ac1:0xeaaf1ca749246ae6!10e5,https://portal.ipiranga/,gas_station,José Bonifácio São Paulo
ChIJnZKHaQBFzpQRRcO2VVt0QIg,"R. José Bonifácio, 1989 - Serraria, Diadema",Posto de Serviços Nobre,-23.7097003,-46.6083043,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce45006987929d:0x8840745b55b6c345!10e5,,gas_station,José Bonifácio São Paulo
ChIJK9SmtqBmzpQRzhZ7iz7LQmc,"R. Virgínia Ferni, 200 - Cohab José Bonifácio, São Paulo",Auto Posto Virginia Ferni,-23.5321002,-46.4410242,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce66a0b6a6d42b:0x6742cb3e8b7b16ce!10e5,,gas_station,José Bonifácio São Paulo
ChIJh13vJgnAvZQRn4gL160QXlc,"Av. Joaquim Moreira da Silva, 2507 - São José, José Bonifácio",Auto Posto Avenida BR Petrobras,-21.0654079,-49.6764386,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdc00926ef5d87:0x575e10add70b889f!10e5,,gas_station,José Bonifácio São Paulo
ChIJaf5MBgBlzpQRkWqVxaR1G38,"Av. Prof. Osvaldo de Oliveira - Conj. Res. José Bonifácio, São Paulo",Deposito de gás,-23.5423444,-46.4292941,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce6500064cfe69:0x7f1b75a4c5956a91!10e5,,gas_station,José Bonifácio São Paulo
ChIJl55K2TtnzpQRdOKhqLkTQ5k,"Av. Jacu-Pêssego, 4700 - José Bonifácio, São Paulo",BR Mania Conveniência,-23.5504249,-46.4466501,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce673bd94a9e97:0x994313b9a8a1e274!10e5,https://www.postospetrobras.com.br/aproveite-a-parada/br-mania,gas_station,José Bonifácio São Paulo
ChIJ1xTuTW3PyJQRCm9_rZBSZjE,"Av. José Bonifácio, 2723 - Jardim das Paineiras, Campinas",Posto Shell,-22.9001841,-47.029781,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94c8cf6d4dee14d7:0x31665290ad7f6f0a!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-560499,gas_station,José Bonifácio São Paulo
ChIJO6zqfjtkzpQRGvctbn3ovLI,"Estr. Itaquera Guaianazes, 2000 - Jardim Helena, São Paulo",D'avó - Guaianases,-23.5380539,-46.42722029999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce643b7eeaac3b:0xb2bce87d6e2df71a!10e5,http://www.davo.com.br/,gas_station,José Bonifácio São Paulo
ChIJpzVYfeK_vZQRU0gmIxWQaP8,"Av. Nove de Julho, 284, José Bonifácio",Posto Shell,-21.0522691,-49.69006779999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdbfe27d5835a7:0xff68901523264853!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023218,gas_station,José Bonifácio São Paulo
ChIJ04QYr0HBvZQRovJYHcEyMKg,"Av. Marginal Luiz Guapo, 1205 - Jd Primavera, José Bonifácio",Auto Posto Bonifácio,-21.0591588,-49.6608734,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdc141af1884d3:0xa83032c11d58f2a2!10e5,https://instagram.com/autopostobonifacio?igshid=NjIwNzIyMDk2Mg==,gas_station,José Bonifácio São Paulo
ChIJy1dwWM3BvZQRyr0a5RWa-rA,"Rod. Transbrasiliana, 345, José Bonifácio",Posto 99,-21.0000338,-49.6308819,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdc1cd587057cb:0xb0fa9a15e51abdca!10e5,,gas_station,José Bonifácio São Paulo
ChIJqTFWnONfzpQRIXxAid0gtNg,"Av. Reg. Feijó, 1188 - Água Rasa, São Paulo",Posto Petrobras,-23.55976,-46.56762,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce5fe39c5631a9:0xd8b420dd89407c21!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,José Bonifácio São Paulo
ChIJgYl4_mTPyJQRrNx1rCt98PI,"Av. José Bonifácio, 1237 - Jardim Flamboyant, Campinas",Posto Avenida Shopping,-22.889075,-47.032247,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94c8cf64fe788981:0xf2f07d2bac75dcac!10e5,https://redemonteiro.com.br/rede_postos/posto-avenida-shopping/,gas_station,José Bonifácio São Paulo
ChIJ01V8i_u_vZQRjuu8ITyXHhA,"Av. Nove de Julho, 971 - Centro Histórico de São Paulo, José Bonifácio",Posto Ipiranga,-21.0561944,-49.6855322,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdbffb8b7c55d3:0x101e973c21bceb8e!10e5,https://portal.ipiranga/,gas_station,José Bonifácio São Paulo
ChIJa2CHACSVvZQRxs7IsnJNeks,"Av. José Antonio Pinto, 842 - Vila Saudade, José Bonifácio",Auto Posto Cerradão,-21.043704,-49.695804,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bd95240087606b:0x4b7a4d72b2c8cec6!10e5,,gas_station,José Bonifácio São Paulo
ChIJZfyTGg3AvZQRFPdBefpAg-s,"Av. Joaquim Moreira da Silva, 2875 - São José, José Bonifácio",Posto TMJ,-21.0666606,-49.67250569999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdc00d1a93fc65:0xeb8340fa7941f714!10e5,,gas_station,José Bonifácio São Paulo
ChIJbTpNfPu_vZQRw2IYMRBYJKA,"Rua José Bonifacio, 376 - Conj. Hab. Vinte e Um de Abril, José Bonifácio",Auto Posto JC,-21.054439,-49.68777499999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94bdbffb7c4d3a6d:0xa0245810311862c3!10e5,http://www.autopostojc.com.br/,gas_station,José Bonifácio São Paulo
ChIJ8TYVlddlzpQR-DkbdqWRPyA,"Estr. do Lageado Velho, 1499 - Lajeado, São Paulo",Posto Shell,-23.5339848,-46.3993889,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce65d7951536f1:0x203f91a5761b39f8!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html,gas_station,Lajeado São Paulo
ChIJVUwtO89YzpQRUZMFche_dCk,"Av. Morvan Dias de Figueiredo, 3177 - Vila Guilherme, São Paulo",Posto Carrefour,-23.5236663,-46.5998195,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce58cf3b2d4c55:0x2974bf1772059351!10e5,https://www.carrefour.com.br/grupo-carrefour/lojas/carrefour-posto,gas_station,Lajeado São Paulo
ChIJdw85N2P4zpQRbqcSh3dun-A,"R. Barão de Jundiaí, 123 - Lapa, São Paulo",Posto São Matheus,-23.524646,-46.7058551,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef86337390f77:0xe09f6e778712a76e!10e5,https://www.facebook.com/PSMatheus/,gas_station,Lapa São Paulo
ChIJk0VY1zb5zpQRVXIFRt6wcDc,"Av. Ermano Marchetti, 419 - Lapa, São Paulo",Posto Petrobras,-23.5155604,-46.6951609,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef936d7584593:0x3770b0de46057255!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,Lapa São Paulo
ChIJd4cwZWj4zpQR8FklFEMn2-s,"Praça Jácomo Zanella, 154 - Lapa de Baixo, São Paulo",Rede Duque,-23.5163681,-46.6980979,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef86865308777:0xebdb2743142559f0!10e5,http://www.rededuque.com.br/,gas_station,Lapa São Paulo
ChIJ_b2dXIr4zpQROTmxz10Nxic,"R. Gago Coutinho, 269 - Lapa, São Paulo",Posto Petrobras,-23.5203717,-46.7105343,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef88a5c9dbdfd:0x27c60d5dcfb13939!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,Lapa São Paulo
ChIJ58cmT3L4zpQRA1PX6dZyIPQ,"R. Guaicurus, 1277 - Lapa, São Paulo",Posto Guaicurus,-23.5219409,-46.6978903,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8724f26c7e7:0xf42072d6e9d75303!10e5,,gas_station,Lapa São Paulo
ChIJ96ZgBnH4zpQRlzrLoZGCUFo,"R. Espártaco, 626 - Lapa, São Paulo",Auto Posto Bom Jesus de Pirapora Ltda,-23.5279772,-46.6969381,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8710660a6f7:0x5a508291a1cb3a97!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,Lapa São Paulo
ChIJH16ns4T4zpQR4iKv7q_x7LM,"R. Dr. José Elias, 602 - Alto da Lapa, São Paulo",Rede 7 - Portal da Lapa,-23.5332353,-46.7187073,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef884b3a75e1f:0xb3ecf1afeeaf22e2!10e5,https://www.postos7.com.br/,gas_station,Lapa São Paulo
ChIJxywUyWT4zpQRJOGIICwXLVI,"R. Faustolo, 1763 - Lapa, São Paulo",BR (Auto Posto Flôr de Lótus),-23.5239213,-46.70280229999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef864c9142cc7:0x522d172c2088e124!10e5,http://www.br.com.br/,gas_station,Lapa São Paulo
ChIJNUz7dBX4zpQRjoZGIqe2l5g,"Av. Pres. Castelo Branco, 6100 - Pq Residencial Da Lapa, São Paulo",Posto Petrobras,-23.5104759,-46.687784,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef81574fb4c35:0x9897b6a72246868e!10e5,https://www.postospetrobras.com.br/?utm_source=gmb&utm_medium=search,gas_station,Lapa São Paulo
ChIJVYpjbmj4zpQR6BJ78uXpo3w,"Av. Ermano Marchetti, 800 - Água Branca, São Paulo",Shell,-23.5144375,-46.6994757,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8686e638a55:0x7ca3e9e5f27b12e8!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-884979,gas_station,Lapa São Paulo
ChIJQbM08gv4zpQRq4YT4OW3R7c,"R. Guaicurus - Lapa, São Paulo",Posto Piloto - Shell,-23.5235318,-46.6859781,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef80bf234b341:0xb747b7e5e01386ab!10e5,,gas_station,Lapa São Paulo
ChIJ72eV-WL4zpQRDQQDZN5uMbE,"R. Albion, 302 - Lapa, São Paulo",Shell (Auto Posto Albion),-23.5234091,-46.7074968,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef862f99567ef:0xb1316ede6403040d!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-882100,gas_station,Lapa São Paulo
ChIJFwbXJlj4zpQRHNL019O-R4Y,"812, Rua Coronel Bento Bicudo, 808 - 826 - Piqueri, São Paulo",Posto Ipiranga,-23.506892,-46.7076006,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef85826d70617:0x8647bed3d7f4d21c!10e5,https://portal.ipiranga/,gas_station,Lapa São Paulo
ChIJT7BjVnf4zpQRk6AsDLn8AoE,"R. Tito, 1323 - Vila Ipojuca, São Paulo",Shell,-23.5280022,-46.7048253,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8775663b04f:0x8102fcb90c2ca093!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-880515,gas_station,Lapa São Paulo
ChIJg1IbKs75zpQRsfKUX9DwPU0,"Praça Jácomo Zanella, 154 - Lapa, São Paulo",BR Mania Conveniência,-23.5163681,-46.6980979,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9ce2a1b5283:0x4d3df0d05f94f2b1!10e5,https://www.postospetrobras.com.br/aproveite-a-parada/br-mania,gas_station,Lapa São Paulo
ChIJ0UNHEdL4zpQR3EAbdjYh5mo,"Av. Emb. Macedo Soares, 6300 - Vila Leopoldina, São Paulo",Posto de Serviço Anel Viário,-23.5183933,-46.7308742,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef8d2114743d1:0x6ae62136761b40dc!10e5,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023147,gas_station,Lapa São Paulo
ChIJ3fqyXAD5zpQRtAVFjwbohYA,"R. Pio XI, 303 - Alto da Lapa, São Paulo",Premium Auto Posto,-23.5271529,-46.709125,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9005cb2fadd:0x8085e8068f4505b4!10e5,,gas_station,Lapa São Paulo
ChIJDc1_IJf4zpQRY9buLSbcHAQ,"R. Cordilheiras, 04 - Alto da Lapa, São Paulo",Posto Ipiranga,-23.527237799999998,-46.7244907,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef897207fcd0d:0x41cdc262deed663!10e5,https://portal.ipiranga/,gas_station,Lapa São Paulo
ChIJB4aqKwZZzpQRgrS2MxWvqaU,"Rua Glicério - Liberdade, São Paulo",BR PETROBRAS,-23.5557951,-46.6293559,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59062baa8607:0xa5a9af1533b6b482!10e5,,gas_station,Liberdade São Paulo
ChIJgVL-nKlZzpQRVYShpLXHRmg,"R. Conde do Pinhal, 8 - Centro Histórico de São Paulo, São Paulo",Áreas de atuação – Gmc Associados,-23.5535554,-46.6341143,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59a99cfe5281:0x6846c7b5a4a18455!10e5,https://gmcassociados.com.br/atendimento-gmc-associados/,gas_station,Liberdade São Paulo
ChIJoRoQJbtZzpQRdLfD5VinEn0,"R. Santa Madalena, 134 - Liberdade, São Paulo",Conveniência AmPm - Ipiranga,-23.5631611,-46.6422668,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94ce59bb25101aa1:0x7d12a758e5c3b774!10e5,https://revistakmdevantagens.ipiranga/ofertas-ampm/,gas_station,Liberdade São Paulo
ChIJnU7Lgh74zpQRrVgSY8KYt7U,"Av. Prof. Celestino Bourroul, 503 - Limão, São Paulo",Posto Ipiranga,-23.5093599,-46.67375639999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef81e82cb4e9d:0xb5b798c2631258ad!10e5,https://portal.ipiranga/,gas_station,Limão São Paulo
ChIJx1TwKSD4zpQRQ_0XqZNkpeQ,"Av. Prof. Celestino Bourroul, 1078 - Limão, São Paulo",Auto Posto 1090,-23.5041504,-46.6724521,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef82029f054c7:0xe4a56493a917fd43!10e5,,gas_station,Limão São Paulo
ChIJz9il1vf3zpQRyTeFHeS-c1U,"Av. Eng. Caetano Álvares, 348 - Limão, São Paulo",Singular - Posto de GNV,-23.510046,-46.6701311,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7f7d6a5d8cf:0x5573bee41d8537c9!10e5,,gas_station,Limão São Paulo
ChIJUUA1h4n5zpQRcHP8XyLhA_U,"Av. Prof. Celestino Bourroul, 34 - Limão, São Paulo",Posto Shell (Rede Papa 10),-23.5132881,-46.6722301,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef98987354051:0xf503e1225ffc7370!10e5,https://find.shell.com/br/fuel/10113774-carlos-alberto-papacidero/el_GR,gas_station,Limão São Paulo
ChIJs6cOiS74zpQRLRfKrMWuxkE,"Av. Dep. Emílio Carlos, 1660 - Limão, São Paulo",MPF Auto Posto 1600,-23.4923862,-46.6775992,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef82e890ea7b3:0x41c6aec5acca172d!10e5,,gas_station,Limão São Paulo
ChIJr67MKfb3zpQR3txxKCEX674,"Bandeira Branca - Av. Eng. Caetano Álvares, 370 - Limão, São Paulo",Auto Posto Estado de São Paulo,-23.5103107,-46.6703927,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7f629ccaeaf:0xbeeb17212871dcde!10e5,,gas_station,Limão São Paulo
ChIJNVd1Mgj3zpQRA8D2s-kNB3I,"Av. Mandaqui, 389 - Limão, São Paulo",Posto Ipiranga,-23.5052925,-46.6688339,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef70832755735:0x72070de9b3f6c003!10e5,https://portal.ipiranga/,gas_station,Limão São Paulo
ChIJif3ghSz4zpQR2T0uQ7YabO4,"Av. Dep. Emílio Carlos, 2153 - Limão, São Paulo",Posto Ipiranga,-23.4884729,-46.67604859999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef82c85e0fd89:0xee6c1ab6432e3dd9!10e5,http://www.ipiranga.com.br/,gas_station,Limão São Paulo
ChIJ__-z7_T3zpQRIGruyY2GkOk,"R. Tangerinas, 353 - Limão, São Paulo",Posto Ipiranga,-23.503906,-46.66745419999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef7f4efb3ffff:0xe990868dc9ee6a20!10e5,https://portal.ipiranga/,gas_station,Limão São Paulo
ChIJyxzwlTn4zpQRcW71wuH2-bI,"Av. Inajar de Souza, 550 - Vila Palmeiras, São Paulo",Auto Posto Marini,-23.5008121,-46.6863401,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef83995f01ccb:0xb2f9f6e1c2f56e71!10e5,http://www.shell.com.br/,gas_station,Limão São Paulo
ChIJq716ybz5zpQRmdvk_f3xJzc,"Av. Prof. Celestino Bourroul, 151 - Limão, São Paulo",Posto Petrobras,-23.5123829,-46.6733912,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef9bcc97abdab:0x3727f1fdfde4db99!10e5,http://www.br.com.br/,gas_station,Limão São Paulo
ChIJN9_FnR74zpQR459CklAO4QU,"AV PROF CELESTINO BOURROUL 503 Do - Limão, São Paulo",Am Pm,-23.5092403,-46.6737975,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef81e9dc5df37:0x5e10e5092429fe3!10e5,https://revistakmdevantagens.ipiranga/ofertas-ampm/,gas_station,Limão São Paulo
ChIJvWahBTz4zpQRZkmBdiiGWDw,"Av. Nossa Senhora do Ó, 1145 - Limão, São Paulo",Auto Posto Cavallari,-23.504146,-46.68390249999999,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef83c05a166bd:0x3c58862876814966!10e5,,gas_station,Limão São Paulo
ChIJEXcTpZH3zpQR1WYjL7eOhpE,"Av. Eng. Caetano Álvares, 2777 - Limão, São Paulo",Posto Ipiranga,-23.4929935,-46.6589713,https://www.google.com/maps/place//data=!4m3!3m2!1s0x94cef791a5137711:0x91868eb72f2366d5!10e5,http://www.redegigante.com.br/,gas_station,Limão São Paulo
